tweet,topic
RT @CindeeBecker: An execllent read on Q... @Tinktweets45 @SantaSurfing https://t.co/2MjRguNcrX,1
RT @DavidCornDC: I'm re-upping a piece I wrote explaining just how crazy the DNC server conspiracy theory at the heart of the Trump-Ukraine…,1
RT @rohini_sgh: Someone tell me this is a joke! https://t.co/AjTq3WCIr9,1
"RT @EpochTimes: “You know what the difference between the Bidens and us are?”

After facing criticism from #HunterBiden, @DonaldJTrumpJr re…",1
"RT @gmbutts: CPC really doesn’t like that Barack Obama endorsed Justin Trudeau.

They’re fine with Harper endorsing Orban &amp; Modi, with Sche…",1
RT @thebiasbitch: White people have the luxury to not care about politics because they don’t HAVE to.  It’s more than a disagreement when t…,1
"RT @KFILE: In a Getty Images photo of the event, Parnas can be seen in the crowd during the show. It would appear his photo with Trump took…",1
"RT @bentaub91: ""At one dinner party, Mr. Sondland said his job was 'to destroy the European Union,' one senior European official said."" htt…",1
https://t.co/nqAicisQBC,1
"#Politics,#Treason,#TheAgeOfTheTrumpSewer #MorallyBankrupt @houseGOP @senateGOP #Moscow @WhiteHouse: How low can yo… https://t.co/MS0mRQqQR7",1
"RT @Susan_Hennessey: The entire premise of ""at cost"" being distinct from ""profits"" has been an absurd fiction since the very first day Trum…",1
👇Not hyperbole 👇. https://t.co/vEkElXObWO,1
RT @davidfrum: Doesn’t the “host” pay costs for the “guests”? Trump’s not “hosting.” He’s collecting. Better headline: “US To Pay Trump Res…,1
"RT @felipepepe: Seriously, so far Disco Elysium is the best game I've played since Dark Souls, way back in 2011.

It's a landmark that brea…",1
RT @mattyglesias: This is a meaningless concept when we’re talking about a failing resort during the low season. https://t.co/Mfd3t686aI,1
"RT @UrugwiroVillage: PHOTO: ""Good politics and good governance are things that each one of us should play a role in. This is what has broug…",1
@JayneInnes A new ‘kind’ of politics 🤣🤭🤔: https://t.co/UJQinjU1VA,1
"RT @RepressionAtCAT: While a massive pacific demonstration takes place in Barcelona gathering people from all over Catalonia, Spanish Judic…",1
"RT @EcoInternetDrGB: Jane Fonda Arrested (Again) With Sam #Waterston in #ClimateChange Protest: Variety https://t.co/IF9swICa4b

MORE w/ Ec…",1
"RT @MaddowBlog: ""Hours before his passing, staffers drove the subpoenas to Baltimore for Cummings' signature, said a Democratic committee a…",1
"RT @bykowicz: “Still unclear is why these men dropped $50,000 into DeSantis’ campaign account a day before he was endorsed by Trump.” https…",1
RT @lraitt: I know that ppl’s eyeballs have glazed over when it comes to ethics and the Trudeau Liberals - but this deserves attention. It…,1
"RT @Susan_Hennessey: The entire premise of ""at cost"" being distinct from ""profits"" has been an absurd fiction since the very first day Trum…",1
"RT @ShashiTharoor: To study participation of women in Indian politics, @FemmeFirstF led by @angellicaribam is compiling a database of women…",1
What is going on in the world these days? Did Hilary really have to resort to name calling? https://t.co/u46cl4D8Lv,1
"RT @ErynnBrook: “If you can’t have friends who disagree with you politically you’re weak” — is a bullshit take.

For one, it’s not weak to…",1
"RT @RSPolitics: .@JamilSmith on Elijah Cummings: ""[He] knew all too well that this is a country that kills people with its racism, and saw…",1
RT @vabelle2010: Bassem &amp; I &amp; so many others were retaliated against by idling us in positions with little to no work assignments after we…,1
RT @voxdotcom: How propaganda works in the digital age https://t.co/8XQfAG4iAu,1
RT @immivoice: Great article by @KCStar on today’s devastating Unanimous Consent objection of @SenMikeLee’s fairness act by @SenatorDurbin…,1
RT @KFILE: 2014 photo of Trump and indicted Giuliani associate took place at Ivanka Trump hosted fashion show  during a golf tournament at…,1
"RT @Fahrenthold: NEW: White House says @realdonaldtrump will only charge “at cost” to host the G-7 summit at his resort, but provides no de…",1
"RT @TheBruceMasters: #Breaking 🇬🇧➡️ Second #Brexit referendum imminent...

This is Treason.
This is Fascism.
This is Absurd.
This is Insult…",1
"RT @catalannews: #BREAKING The European Commission urges Spain to ""find the balance"" between freedom of expression and security following t…",1
"RT @CCHQPress: .@Jacob_Rees_Mogg  ✍️ @Telegraph: ""Let us stagnate no more. Let us speculate no more. Let us spring forth, this deal held fi…",1
RT @kylegriffin1: Clinton suggested the Russians are leveraging a number of top U.S. politicians. She suggested Russia had kompromat on Tru…,1
"RT @Chr1sR0berts: @helenlewis This is Journalism covering politics “as a horserace”. Good research on this, including in this book by @Step…",1
"RT @acgrayling: Remaining in the EU is better by a million miles than any form of Brexit. Johnson’s is worse than May’s, &amp; May’s was worse…",1
"For Trump, the potential benefits of awarding himself the summit go beyond the payments. International media exposu… https://t.co/g2X9P4aD1g",1
"RT @TaliRichman: Cummings, 68, died early Thursday in hospice care, due to complications from what his staff described as longstanding heal…",1
"RT @jaynya13: Supreme Court will hear constitutional challenge to structure of financial protection bureau

https://t.co/Sb6GMmxjeF",1
This don’t mean JACK. He is the swamp,1
RT @CllrjackieC: What about the 18 to 21 year olds who have not had a say?  What about Theo future? https://t.co/jxcpdw2kLN,1
RT @Goss30Goss: We know Ron Desantis is a racist. Now we have proof that he runs with criminals too. https://t.co/6TUDc4NKcP,1
"RT @ps9714: Pelosi says Mulvaney made a 'confession' to wrongdoing

https://t.co/5BPMKJDfo7",1
"RT @NHSMillion: Still think the privatisation of the NHS is a myth?

More than 20 contracts have been offered to private companies, despite…",1
I think there is some justice in this view,1
"RT @CREWcrew: ""The Trump Organization on Thursday said it was 'honored' to have been chosen by its owner, the president, for this event.""
h…",1
"RT @OmplimBrux: Aquestes són les condicions:

1. Llibertat de tots els presos politics 
2. Referèndum d’autodeterminació
3. Fora les forces…",1
RT @thebiasbitch: White people have the luxury to not care about politics because they don’t HAVE to.  It’s more than a disagreement when t…,1
RT @Mandoline_Blue: Foiled by Letwin. Again. Probably. '...the prime minister had hoped to frame the rare Saturday sitting of parliament as…,1
"RT @Nature_and_Race: Once a company or corporation becomes large enough to determine the outcome of political elections,

They no longer ha…",1
RT @RepJohnRose: We must pass the #USMCA in order to put our farmers back on the path of success with the opportunity to create and sustain…,1
RT @chidaisan: 立花孝志やN国信者たちは、こんな前代未聞の戦略を取るなんて天才だと思うのかもしれないけど、どうして今までこんなことをする人がいなかったのかって、これでは埼玉県のことなんてどうでもいいと思っているクソだということがバレちゃうから。どうでもいいなら政治…,1
"RT @DrJacobsRad: The CBC continues to carry water for the Liberals in advance of their expected defeat.

#cdnpoli #elxn43 https://t.co/mBIn…",1
"RT @tara_mulholland: If you were David Cameron

why
would
you
bring
up 
pigs
unprompted
ever https://t.co/icp7rF9UUZ",1
"RT @ddale8: Trump went to Texas and claimed that Texas ""made a fortune"" on one of the costliest hurricanes in American history. Texas did n…",1
RT @brithume: This from a woman who used to complain about the politics of personal destruction. https://t.co/Q2OLSRrl6e,1
"RT @TrumpWarRoom: FACT: The average American family of four received a tax cut of $2,000 thanks to President Trump’s tax cuts law. https://…",1
"And religion and politics
Watch em burn... https://t.co/cArqocHNa0",1
"RT @agrabia: I’m extremely honored to be mentioned in this book. It’s a must-read for anyone interested in the intersection of sports, econ…",1
"RT @bykowicz: “Still unclear is why these men dropped $50,000 into DeSantis’ campaign account a day before he was endorsed by Trump.” https…",1
"@TheKitchenista @TonyGrimes2 Relevant data:

https://t.co/I3j8e8KEhY",1
@BigBlackBootyD1 @stevencaskey1 @thehill Haha you are a madman if you believe that. The majority of the American pe… https://t.co/vYqfg8fwZ3,1
"RT @DonaldJTrumpJr: Interesting, and of course not surprising! 

Diplomat tells investigators he raised alarms in 2015 about Hunter Biden’s…",1
"#পাটগ্রাম #বুড়িমারী #যুবলীগ
যুবলীগ চেয়ারম্যানের দেশ ত্যাগ নিয়ে বুড়িমারী চেকপোস্টে সতর্কতা https://t.co/UdUJX3UQ32",1
"Military Vets Coming to DC to Praise Trump's Syria Decision

Read Newsmax: https://t.co/QDrp9X6BEc - Breaking news… https://t.co/Zg3UmwRNtA",1
RT @Arn__Stiles: Remainers with Brexit-supporting Labour MPs backing Johnson’s anti-Labour Brexit deal need to mobilise to make clear these…,1
"RT @ddale8: Trump went to Texas and claimed that Texas ""made a fortune"" on one of the costliest hurricanes in American history. Texas did n…",1
"RT @bentaub91: ""At one dinner party, Mr. Sondland said his job was 'to destroy the European Union,' one senior European official said."" htt…",1
"RT @bykowicz: “Still unclear is why these men dropped $50,000 into DeSantis’ campaign account a day before he was endorsed by Trump.” https…",1
RT @JohnDelaney: Erdogan played and pushed @realdonaldtrump around and @realdonaldtrump caved - there is no other way to say it. To my Repu…,1
RT @thebiasbitch: White people have the luxury to not care about politics because they don’t HAVE to.  It’s more than a disagreement when t…,1
El discurs més atrevit de Paluzie: exigeix als polítics defensar i sostenir una declaració d'independència https://t.co/x0ikwSsM2I,1
RT @steve_Beno3210: Texas Rally: Donald Trump Rips Democrats and 'Crazy Nancy' Pelosi https://t.co/VCESr8zOZz,1
"RT @iamchuichui: @StandNewsHK: further suppression of press freedom!

HKG is now studying the possibility of granting “licence” to the pres…",1
"RT @TruthHammer888: New Russia Hoax!!
OMLord she only has one play!!

Hillary Clinton floats conspiracy that Tulsi Gabbard is being 'groome…",1
"I watch all of @TulsiGabbard appearances and debate. I don't like her politics, but she needs to be a more emotiona… https://t.co/scumP2UY4G",1
RT @mattyglesias: This is a meaningless concept when we’re talking about a failing resort during the low season. https://t.co/Mfd3t686aI,1
"RT @scontorno: BREAKING: We found more photos of Ron DeSantis on election night with the two arrested Giuliani associates. This time, they'…",1
"For Trump, the potential benefits of awarding himself the G-7 summit go beyond the payments. 

International media… https://t.co/JuGKNhGpH0",1
"Hats off for to Amit Shah.
Jay Shah becomes BCCI secretary and Modi ji doesnt even know about it!
#nepotism… https://t.co/SBQUHt2p40",1
"RT @bykowicz: “Still unclear is why these men dropped $50,000 into DeSantis’ campaign account a day before he was endorsed by Trump.” https…",1
RT @DDonsmith007: State Department official told Congress he raised concerns about Hunter Biden's Ukraine dealings in 2015 but was ignored…,1
"RT @ashcowburn: Big move - Jon Lansman calls for Labour MPs who back Boris Johnson's deal to be replaced at next election

https://t.co/epv…",1
Keep politics out of my edge,1
"RT @john_sipher: Upon taking office, new NATO Secretary General Rasmussen met Putin and stated his goal was to increase cooperation with Ru…",1
RT @unumfund: 2 themes of American political life: dramatic rise in inequality &amp; decline of middle class. US service workers have only $25K…,1
