aqua teen hunger force	american	none	F	7.6/10 · IMDb 8.8/10 · TV.com A trio of fast-food items works to solve mysteries in an edgy adult cartoon. The brains of the group is Frylock, a floating box of fries, but Master Shake does a lot of the talking, most of it aimed at making life miserable for Meatwad, a...
spirit: stallion of the cimarron	american	none	F	7.1/10 · IMDb 70% · Rotten Tomatoes 52% · Metacritic As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.
sfx entertainment	american	none	F	LiveStyle is a Los Angeles-based live events conglomerate founded by media entrepreneur Robert F. X. Sillerman. Wikipedia
toddworld	american	none	F	7.2/10 · IMDb 5.8/10 · TV.com In this animated series, Todd is a boy with an active imagination and a talking dog, Benny. The boy, his friends and Benny live in ToddWorld, a place where humans, animals and even an occasional alien interact. Todd is the show's narrator who...
sam lacy	american	none	F	Samuel Harold "Sam" Lacy was an African-American and Native American sportswriter, reporter, columnist, editor, and television/radio commentator who worked in the sports journalism field for parts of nine decades. Wikipedia
martin a. ryerson	american	none	F	Martin A. Ryerson was an American, lawyer, businessman, philanthropist and art collector. Heir to a considerable fortune, he was a lumber manufacturer and corporate director. He became the richest man in Chicago by the age of 36. Wikipedia
henry roland	american	none	F	Henry Roland, also known as D.D. Roland, was an American and daredevil and "human fly" who became famous for free climbing buildings around the country in the 1920s and 1930s. He began his high flying antics in 1924 to public acclaim. Wikipedia
george thomas (entrepreneur)	american	none	F	George Thomas was an African-American who found success in the Russian Empire under the reign of Nicholas II. Thomas moved to St. Petersburg in 1890 to  ...
list of tiny toon adventures episodes	american	none	F	7.5/10 · IMDb 8.7/10 · TV.com A new generation of young cartoon characters attends Acme Acres Looniversity, where they embark on a series of off-the-wall adventures while learning the basics of comedy from their Looney Tunes mentors. Popular characters include Buster Bunny,...
butch lewis	american	none	F	Ronald "Butch" Everett Lewis was an American boxing promoter and manager. He is best known for having managed the careers of boxing brothers Leon and Michael Spinks. Lewis died of a heart attack at his home in Bethany Beach, Delaware. Wikipedia
nidal hasan	american	none	F	Nidal Malik Hasan is a former American Army Major convicted of killing 13 people and injuring more than 30 others in the Fort Hood mass shooting on November 5, 2009. Hasan was a United States Army Medical Corps psychiatrist who admitted to the... Wikipedia
bigelowia	american	none	F	Bigelowia nuttallii is a species of North American flowering plants in the daisy family, native to the southern United States. Bigelowia nuttallii is a sub-shrub up to 70 cm tall, often forming clumps. Most of the leaves are in a rosette near the... Wikipedia
team green (producer)	american	none	F	Aravind Raj Mohan - Executive Producer - STUDIO GREEN FILMS PRIVATE LIMITED. LinkedIn.
the lord of the g-strings: the femaleship of the string	american	none	F	The Lord of the G-Strings: The Femaleship of the String is a 2003 American made for cable erotic film written and directed by Terry M. West. It is based on the novel The Lord of the Rings by J. R. R. Tolkien. Wikipedia
list of yogi's treasure hunt episodes	american	none	F	7.2/10 · IMDb Top Cat assigns Yogi and his friends to go on treasure hunts around the world.
hän language	american	none	F	The Hän language (also known as Dawson, Han-Kutchin, Moosehide; ISO 639-3 haa) is a Northern Athabaskan language spoken by the Hän Hwëch'in (translated to people who live along the river, sometimes anglicized as Hankutchin). Phonology · Consonants · Vowels · Revitalization  Official language in: Alaska Language family: Dené–Yeniseian? > Na-Dené > Athabaskan > Northern Athabaskan > Hän Native speakers: 20 (1997–2007) Native to: Canada, United States
the big show (1936 film)	american	none	F	5.9/10 · IMDb Arrogant film star Tom Ford (Gene Autry) goes AWOL before a high-profile personal appearance at the Texas Centennial Exposition in Dallas. In a panic, publicist Lee Wilson (William Newell) instructs Ford's screen double, kindhearted cowboy Gene...
alice riley	american	none	F	Alice Cushing Donaldson Riley was an American an author of children's poetry, stories, books, songs, and several one-act plays. Her best known work was "Slumber Boat", a children's lullaby co-written with her dear friend Dorothy "Jessie" L.... Wikipedia
tunnel rat	american	none	F	The tunnel rats were American, Australian, and New Zealand soldiers who performed underground search and destroy missions during the Vietnam War. Later, similar teams were used by the Soviet Army during the Soviet–Afghan War and by the Israel... Wikipedia
paranormal activity 4	american	none	F	4.6/10 · IMDb 24% · Rotten Tomatoes 40% · Metacritic Alex experiences strange events after she meets her neighbour's son Robbie. Her life turns into a nightmare when one by one all her dear ones are murdered.
phyllis nagy	american	none	F	Phyllis Nagy is an American-born English theatre and film director, screenwriter and playwright. In 2006, Nagy was nominated for the Primetime Emmy Award for writing and directing Mrs. Harris, her screen debut. Wikipedia
bobby harris (gridiron football)	american	none	F	Bobby Harris is a former professional American and Canadian football offensive lineman who last played for the Florida Tuskers of the United Football League. He was signed by the San Francisco 49ers as an undrafted free agent in 2006. He played... Wikipedia
green currin	american	none	F	Green Currin was the first African American to serve in the Oklahoma Territorial Legislature that existed before statehood in 1907. He was the author of the Oklahoma Territory's first civil rights legislation, a proposal to penalize racial... Wikipedia
matt morgan	american	none	F	Matthew Thomas Morgan is an American actor, politician, former basketball player and retired professional wrestler. He is currently mayor of the city of Longwood, Florida. He is best known for his time in Total Nonstop Action Wrestling, where he... Wikipedia
jerel myers	american	none	F	Erasmus Jerel Myers is a former professional American, Canadian and Arena football wide receiver who is currently a free agent. He was signed as an undrafted free agent by the Buffalo Bills in 2003. He played college football for the LSU Tigers. Wikipedia
bobby lee trammell	american	none	F	Bobby Lee Trammell was an American rockabilly singer and politician. Wikipedia
armand lohikoski	american	none	F	Armand Lohikoski was an American born - Finnish movie director and writer. He is best known as a director of a number of Pekka ja Pätkä movies. Wikipedia
kingston technology	american	none	F	Kingston is Everywhere. We make technology products that empower innovation. For home, for business, Kingston is right there with you. Watch Video ...CompanyMemoryContactSupportMemory Cards
the jetsons	american	none	F	7/10 · IMDb 8.3/10 · TV.com "Meet George Jetson." Just those words will prompt viewers of a certain age to join in singing the show's catchy theme song. This popular primetime cartoon show features the Jetson family living in a utopian future. People live in housing in the...
irma muse dixon	american	none	F	Irma Muse Dixon is a social worker, manager, and African-American politician, the first to be elected to the Louisiana Public Service Commission. Dixon represented the Third District on the PSC from 1992 through 2004. Dixon represented District 95... Wikipedia
whiteface (band)	american	none	F	Whiteface was an American, Atlanta-based pop-rock-funk band formed in the late 1970s. Its members were technically proficient and each was a lead vocalist, giving the band an incredible vocal harmony sound. Their music style varied wildly from... Wikipedia
