george of the jungle	american	none	"5.4/10 · IMDb 57% · Rotten Tomatoes 53% · Metacritic Baby George is the lone survivor of a plane crash and is raise by a wise gorilla in the jungle. One day, he saves Ursula and moves from his sweet jungle life in Africa to San Francisco."
george of the jungle (2007 tv series)	american	none	"4.2/10 · IMDb 4.9/10 · TV.com He may be a bit of a klutz, but George is still king of the Mbebwe Jungle and plans on protecting it. George's best friend, Ape, is always there to lend a hand when George gets into a messy situation. Magnolia, a jungle native, and Ursula, a city..."
george p. lee	american	none	"George Patrick Lee was the first Native American to become a general authority of The Church of Jesus Christ of Latter-day Saints. He was a member of the church's First Quorum of Seventy from 1975 to 1989, when he was excommunicated from the... Wikipedia"
george payne (pornographic actor)	american	none	"George Payne (born February 7) is an American actor and retired pornographic film actor. Payne entered the porn industry in 1972 with the gay movie The Back ...  Other names: George Bell, John Lance, George Payne, George Anderson, George Paine, Mike Payne Born: February 7"
george r. nelson	american	none	George R. Nelson was an American set decorator. He won an Academy Award and was nominated for three more in the category Best Art Direction. Wikipedia
george s. junkins	american	none	"George S. Junkins was an American who served as the 30th Mayor of Lawrence, Massachusetts. Wikipedia"
george sawley	american	none	"George Sawley (June 18, 1904 – April 26, 1967) was an American set decorator and art director. He was nominated for two Academy Awards in the category ...  Years active: 1927-1962"
george sluppick	american	none	"George Peter Sluppick is an American touring and session drummer, best known for his association with bands such as The City Champs, Robert Walter's 20th Congress, Sha Na Na, JJ Grey & Mofro and the Chris Robinson Brotherhood. Wikipedia"
george somnes	american	none	"George Somnes, born George Carleton Flye was an American theatre director and producer and film director. Mainly involved in theatre, his film career was short, directing The Girl in 419, Midnight Club and Torch Singer in 1933 and Wharf Angel in... Wikipedia"
george thomas (entrepreneur)	american	none	George Thomas was an African-American who found success in the Russian Empire under the reign of Nicholas II. Thomas moved to St. Petersburg in 1890 to  ...
george way harley	american	none	"George Way Harley was an American Methodist medical missionary. He spent 35 years in Ganta, Liberia, where he established Ganta Hospital, a school and a church. He was known for his research into the local culture, and received many honors from... Wikipedia"
george zimmerman	american	none	"George Michael Zimmerman is an American known for the fatal shooting of Trayvon Martin in Sanford, Florida, on February 26, 2012. On July 13, 2013, he was acquitted of all charges in Florida v. George Zimmerman. Wikipedia"
georgiann makropoulos	american	none	"Georgiann Makropoulos was an American wrestling historian and author. Makropoulos was also the editor of The Wrestling Chatterbox, a monthly newsletter. She also worked on several wrestling websites. Born Georgiann Mastis, she became a fixture in... Wikipedia"
georgianne walken	american	none	Georgianne Leigh Walken is an American casting director. Wikipedia
gerald amirault	american	none	"Gerald A. ""Tooky"" Amirault is an American convicted in 1986 of child sexual abuse of eight children at the Fells Acres Day Care Center in Malden, Massachusetts, run by his family. He and his family deny the charges, which supporters regard as a... Wikipedia"
gerald b. whitham	american	none	Gerald Beresford Whitham was a British–born American applied mathematician and the Charles Lee Powell Professor of Applied Mathematics of Applied & Computational Mathematics at the California Institute of Technology. Wikipedia
gerald bordman	american	none	"Gerald Martin Bordman was an American theatre historian, best known for authoring the reference volume The American Musical Theatre, first published in 1978. Wikipedia"
gerald freedman	american	none	"Gerald Freedman is an American theatre director, librettist, and lyricist, and a college dean. Wikipedia"
gerald moore (journalist)	american	none	Gerald Moore (born 1938) is an American-born writer and editor who worked at Life magazine from 1965 until 1972.
gerald stano	american	none	"Gerald Eugene Stano was an American convicted serial killer. He killed at least 22 women, and confessed to killing 41. Wikipedia"
gerald stone	american	none	"Gerald Louis Stone AM is an American-born Australian television and radio journalist, television executive, and author. Wikipedia"
gérard james	american	none	Gérard James is an American set decorator. He won an Academy Award in the category Best Art Direction for the film Dangerous Liaisons.
gerry baker	american	none	"Gerard Baker is a British writer and columnist. He was Dow Jones Managing Editor, and The Wall Street Journal Editor-in-Chief from 1 March 2013 to June 10, 2018. Baker stepped down as WSJ editor in chief and transitioned into the role of editor at... Wikipedia"
gertrude kahn	american	none	"Gertrude Kahn, also known as Mrs. Ray Kahn, was an American who allegedly had a covert relationship with Soviet intelligence during World War II. In a Venona transcript from Moscow, the Moscow Center suggested that Mrs. Kahn had been used for foreign intelligence work."
get mean	american	none	"verbcome to have (something); receive.'I got a letter from him the other day'synonyms: acquire, obtain, come by, come to have, come into possession of, receive, gain, earn, win, come into, come in for, take possession of, take receipt of, be given, buy, purchase, procure, possess oneself of, secure, gather, collect, pick up, appropriate, amass, build up, hook, net, land, achieve, attain, get one's hands on, get one's mitts on, get hold of, grab, bag, score, swing, nab, collar, cop, be sent, be in receipt of, accept delivery of, retrieve, regain (possession of), win back, recover, take back, recoup, reclaim, repossess, recapture, retake, redeem, find (again), track down, trace, claw back, replevin, replevysucceed in attaining, achieving, or experiencing; obtain.'I need all the sleep I can get'reach or cause to reach a specified state or condition.'he'd got thinner'synonyms: become, grow, turn, go, come to be, get to be, waxcome, go, or make progress eventually or with some difficulty.'Nigel got home very late'synonyms: arrive, reach, come, make it, turn up, appear, put in an appearance, make an appearance, come on the scene, come up, approach, enter, present oneself, be along, come along, materialize, show up, show, roll in, roll up, blow in, show one's face, return, come home, come back, arrive home, arrive back, come againsee have.catch or apprehend (someone).'the police have got him'synonyms: apprehend, catch, arrest, capture, seize, take, take prisoner, take captive, take into custody, detain, put in jail, throw in jail, put behind bars, imprison, incarcerate, collar, grab, nab, nail, run in, pinch, bust, pick up, pull in, haul in, do, feel someone's collar, nickunderstand (an argument or the person making it).'What do you mean? I don't get it'synonyms: hear, recognize, discern, distinguish, make out, pick out, perceive, follow, keep up with, take in, understand, comprehend, grasp, see, fathom, puzzle out, work out, apprehend, get to the bottom of, unravel, decipher, get the drift of, catch on to, latch on to, make head or tail of, figure out, get the picture, get the message, twig, suss out, sussacquire (knowledge) by study; learn.'that knowledge which is gotten at school'nounan animal's offspring.a person whom the speaker dislikes or despises."
