smartphone	htc one (m7)	instance
smartphone	htc one a9	instance
de-perimeterisation	removal	hypernym
telex (anti-censorship system)	system	concept
maxware	provider	hypernym
contravirus	application	hypernym
the secdev group	tank	hypernym
xsa	method	concept
ipoe	method	concept
open technology fund	government	concept
smartphone	htc one e9	instance
smartphone	htc one e9s	instance
tcpcrypt	protocol	hypernym
goldwassera micali cryptosystem	algorithm	concept
smartphone	htc one m9	instance
w32.gammima.ag	worm	concept
rmdir	command	hypernym
ws-federation	specification	hypernym
smartphone	htc one m9s	instance
smartphone	htc one max	instance
rootkit	collection	hypernym
shortcut (2015 film)	film	concept
smartphone	htc one me	instance
cyber shockwave	wargame	hypernym
smartphone	htc one mini	instance
smartphone	htc one mini 2	instance
smartphone	htc one s	instance
acarm (software)	system	concept
estdomains	website	concept
smartphone	htc one v	instance
smartphone	htc one vx	instance
bidirectional forwarding detection	protocol	hypernym
smartphone	htc one x	instance
smartphone	htc p3600	instance
smartphone	htc p4350	instance
mazafaka (hacker group)	group	concept
sqrl	standard	hypernym
smartphone	htc radar	instance
smartphone	htc raider 4g	instance
smartphone	htc rezound	instance
eenet	unit	hypernym
kayako	company	concept
smartphone	htc rhyme	instance
aes instruction set	extension	hypernym
rips	tool	hypernym
windows server 2012	release	concept
rsa (cryptosystem)	cryptosystems	concept
openxdf	open	hypernym
smartphone	htc s730	instance
dfc (cipher)	cipher	hypernym
lars eilebrecht	engineer	concept
smartphone	htc salsa	instance
security technical implementation guide	methodology	hypernym
http tunnel	technique	hypernym
encryption	process	hypernym
network computer reference profile	specification	hypernym
state (computer science)	term	hypernym
sheep dip (computing)	computer	concept
smartphone	htc sensation	instance
smartphone	htc sensation xl	instance
smartphone	htc smart	instance
aba digital signature guidelines	set	concept
keepvault	service	hypernym
smartphone	htc thunderbolt	instance
smartphone	htc titan	instance
domain hijacking	act	hypernym
smartphone	htc titan ii	instance
office of the national security council	body	concept
smartphone	htc touch 3g	instance
smartphone	htc touch dual	instance
radsec	protocol	hypernym
smartphone	htc touch pro2	instance
smartphone	htc typhoon	instance
smartphone	htc tytn	instance
hp cloud	set	hypernym
smartphone	htc tytn ii	instance
smartphone	htc wildfire	instance
smartphone	htc wildfire s	instance
message	unit	hypernym
database	conflict archive on the internet	hyponym
crime forum	term	hypernym
go continuous delivery	tool	hypernym
smartphone	htc windows phone 8x	instance
smartphone	htc wizard	instance
server	http file server	hyponym
sha-3	function	concept
smartphone	huawei ascend g300	instance
smartphone	huawei ascend g330	instance
smartphone	huawei ascend g600	instance
telecommuting	arrangement	hypernym
operation spider (iran)	programme	concept
smartphone	huawei ascend mate	instance
trackingpoint	american	hypernym
smartphone	huawei ascend mate 2 4g	instance
national security database	program	concept
jem the bee	java	concept
redmine	source	concept
fujitsu cloud iaas trusted public s5	platform	concept
integrated risk management services	name	hypernym
therealdeal	website	concept
id-wsf	protocol	concept
epedigree	document	concept
smartphone	huawei ascend mate7	instance
smartphone	huawei ascend p1	instance
smartphone	huawei ascend p2	instance
smartphone	huawei ascend p6	instance
virut	botnet	concept
air force cyber command (provisional)	united	concept
block cipher	algorithm	concept
smartphone	huawei ascend p7	instance
metulji botnet	botnet	concept
hsc-5	squadron	concept
unknown (rasputina album)	album	concept
linear predictive coding	tool	hypernym
smartphone	huawei ascend w2	instance
localbitcoins	company	concept
boot sector	region	hypernym
smartphone	huawei ascend y300	instance
smartphone	huawei honor 3c	instance
protocol for carrying authentication for network access	protocol	hypernym
smartphone	huawei honor 3x	instance
nsa ant catalog	page	concept
smartphone	huawei honor 4c	instance
smartphone	huawei honor 4x	instance
resource exhaustion attack	exploits	hypernym
blackworm	worm	concept
system	distributed firewall	hyponym
gnu hurd	microkernel	concept
smartphone	huawei honor 5x	instance
sobig	worm	concept
k-meleon	browser	concept
wordperfect	application	concept
digital identity	information	hypernym
universal storage platform	name	hypernym
smartphone	huawei honor 6	instance
zardoz (computer security)	list	concept
smartphone	huawei honor 7	instance
smartphone	huawei mate 8	instance
system	combined information data network exchange	hyponym
smartphone	huawei p8	instance
apple remote desktop	application	concept
kupyna	function	concept
rebound attack	tool	hypernym
smartphone	huawei premia	instance
smartphone	huawei sonic	instance
codec	huffyuv	instance
mail	hula (software)	instance
database	human security gateway	hyponym
peace	human security report project	instance
software	anti-money laundering software	hyponym
securityfocus	portal	hypernym
high-level language computer architecture	architecture	hypernym
software	humhub	instance
customer relationship management	approach	hypernym
mail	hybrid mail	hyponym
operation high roller	series	hypernym
routing	hybrid routing	hyponym
knowledge-based authentication	method	hypernym
ciphergraph networks	company	instance
microkernel	hydra (operating system)	instance
cherokee (web server)	server	concept
server	hylafax	instance
trusted information systems	research	hypernym
software	hypersizer	hyponym
edmond j. safra center for ethics	center	concept
intel	hyper-threading	hyponym
hypervisor	hyper-v	instance
messaging spam	spam	hypernym
emulator	ia-32 execution layer	instance
ibm	ibm 1130	instance
ibm	ibm 3279	instance
ibm	ibm 4683	instance
blade (software)	program	concept
hacker manifesto	essay	hypernym
hack 'n' slash	game	hypernym
ibm	ibm 7030 stretch	instance
ibm	ibm 729	instance
data deduplication	technique	hypernym
asan imza	service	concept
ibm	ibm 7330	instance
ibm	ibm 738	instance
software	ibm aggregate backup and recovery system	instance
aspect-oriented programming	paradigm	hypernym
compiler	ibm cobol	instance
code injection	exploitation	hypernym
mac times	pieces	hypernym
ibm	ibm hakozaki facility	instance
spysheriff	malware	concept
ibm	ibm high level assembler	instance
ssh communications security	company	hypernym
modal window	element	hypernym
server	ibm http server	instance
simple file verification	format	hypernym
competency architecture	profile	hypernym
private network	network	hypernym
ibm	ibm india research laboratory	instance
hybrid saas	types	hypernym
advfs	system	concept
ibm	ibm jstart	instance
cryptographic log on	process	hypernym
supercomputer	ibm kittyhawk	instance
internet protocol suite	model	hypernym
content scramble system	management	hypernym
software	ibm lotus quickr	instance
supercomputer	ibm mira	instance
ibm	ibm monochrome display adapter	instance
asc x9	standards	concept
software	ibm network control program	instance
gnu.free	system	hypernym
nettle (cryptographic library)	library	concept
software	ibm network control program	instance
security of information act	act	hypernym
ibm	ibm opendx	instance
the trojan dog	novel	concept
ibm	ibm pc network	instance
archiveus	virus	concept
scada strangelove	group	concept
ibm	ibm pcjr	instance
network service	application	hypernym
ibm	ibm power (software)	instance
caro	organization	hypernym
li gong (computer scientist)	chairman	concept
ibm	ibm press	instance
lane (hash function)	function	concept
smith warehouse	warehouse	concept
supercomputer	ibm roadrunner	instance
onavo	developer	concept
united states refugee admissions program (usrap)	consortium	concept
isign media	company	concept
operations security	term	hypernym
appliance	ibm san volume controller	instance
key ceremony	procedure	hypernym
stegomalware	malware	concept
openbsd cryptographic framework	layer	concept
phpmailer	library	hypernym
context awareness	property	hypernym
security content automation protocol	method	hypernym
university for business and technology	university	hypernym
supercomputer	ibm sequoia	instance
webos version history	linux	hypernym
political repression of cyber-dissidents	oppression	hypernym
national cyberdefence centre	agency	hypernym
modem	device	hypernym
digital private mobile radio	interface	hypernym
dexter (malware)	virus	concept
ibm	ibm system i	instance
electromagnetic lock	device	hypernym
marine corps cyberspace command	formation	concept
server	ibm system p	instance
dorkbot (malware)	family	concept
siphash	xor	concept
computational criminology	field	hypernym
security hologram	labels	hypernym
xap (file format)	format	concept
windows rss platform	platform	concept
ibm	ibm systems network architecture	instance
temporary folder	directory	hypernym
laptop	ibm thinkpad 770	instance
authentication	ibm tivoli access manager	instance
oftp	protocol	hypernym
mosh (software)	tool	concept
vulnerability	cross-site scripting	hyponym
anti-keylogger	software	hypernym
ibm	ibm tivoli configuration and change management database	instance
computer emergency response team	groups	hypernym
netstumbler	tool	concept
software	ibm type-iii library	instance
software	ibm web-based system manager	instance
